,id,title,director,actor,overview,popularity,vote_average,vote_count,runtime,genres_list,key,country,year
1050,4379,Monster-in-Law,Robert Luketic,"Jennifer Lopez,Jane Fonda,Michael Vartan,Wanda Sykes,Adam Scott,Monet Mazur,Annie Parisse,Will Arnett,Elaine Stritch,Stephen Dunham,Harriet Sansom Harris,Christina Masterson,Randee Heller,Mark Moses,Stephanie Turner,Jenny Wade,Amber Mead,Gian Franco Tordi","Office temp Charlotte Cantilini thinks she's found Mr. Right when she starts dating gorgeous surgeon Dr. Kevin Fields. But there's a problem standing in the way of everlasting bliss: Kevin's overbearing and controlling mother, Viola. Fearing she'll lose her son's affections forever, Viola decides to break up the happy couple by becoming the world's worst mother-in-law.",10.411996,5.6,406,101.0,"Romance,Comedy","bad mother-in-law,surgeon,dogsitter,falling in love","United States of America,Germany",89.0
1051,146233,Prisoners,Denis Villeneuve,"Hugh Jackman,Jake Gyllenhaal,Paul Dano,Maria Bello,Melissa Leo,Viola Davis,Terrence Howard,Dylan Minnette,Zoë Borde,Wayne Duvall,David Dastmalchian,Len Cariou,Sandra Ellis Lafferty,Erin Gerasimovich,Kyla Drew Simmons,Brad James,Anthony Reynolds,Robert C. Treveiler,Victoria Staley,Todd Truley,Brian Daye,Alisa Harris,Robert Mello,Jeff Pope,Rodrick Goins,Mark Drum,Lana Yoo,Pam Smith,Gloria Webber,Michelle Keller,John Atwood,Stacy Melich,J. Omar Castro,Jane McNeill","When Keller Dover's daughter and her friend go missing, he takes matters into his own hands as the police pursue multiple leads and the pressure mounts. But just how far will this desperate father go to protect his family?",88.496873,7.9,3085,153.0,"Drama,Thriller,Crime","pennsylvania,kidnapping,maze,vigilante,rural setting,candlelight vigil",United States of America,97.0
1052,2034,Training Day,Antoine Fuqua,"Denzel Washington,Ethan Hawke,Scott Glenn,Tom Berenger,Harris Yulin,Cliff Curtis,Snoop Dogg,Dr. Dre,Eva Mendes,Nick Chinlund,Jaime Osorio Gómez,Charlotte Ayanna,Kyjel N. Jolly,Raymond Cruz","On his first day on the job as a narcotics officer, a rookie cop works with a rogue detective who isn't what he appears.",52.081131,7.3,1634,122.0,"Action,Crime,Drama,Thriller","police brutality,war on drugs,drug traffic,drug dealer,los angeles,gang member,mexican american,barrio,cholo","Australia,United States of America",85.0
1053,926,Galaxy Quest,Dean Parisot,"Tim Allen,Sigourney Weaver,Alan Rickman,Tony Shalhoub,Sam Rockwell,Daryl Mitchell,Enrico Colantoni,Robin Sachs,Jed Rees,Justin Long,Missi Pyle,Patrick Breen,Jeremy Howard,Sam Lloyd,Rainn Wilson,J.P. Manoux,Dian Bachar,Heidi Swedberg,Kevin McDonald,Kaitlin Cullum,Jonathan Feyer","The stars of a 1970s sci-fi show - now scraping a living through re-runs and sci-fi conventions - are beamed aboard an alien spacecraft. Believing the cast's heroic on-screen dramas are historical documents of real-life adventures, the band of aliens turn to the ailing celebrities for help in their quest to overcome the oppressive regime in their solar system.",30.816341,6.9,710,102.0,"Comedy,Family,Science Fiction","space battle,spaceship,spoof,fictional tv show",United States of America,83.0
1054,4248,Scary Movie 2,Keenen Ivory Wayans,"Anna Faris,Marlon Wayans,James DeBello,Shawn Wayans,David Cross,Christopher Masterson,Regina Hall,Tim Curry,Kathleen Robertson,Chris Elliott,James Woods,Andy Richter,Tori Spelling,Vitamin C,Veronica Cartwright","While the original parodied slasher flicks like Scream, Keenen Ivory Wayans's sequel to Scary Movie takes comedic aim at haunted house movies. A group of students visit a mansion called ""Hell House,"" and murderous high jinks ensue.",35.376971,5.4,982,83.0,Comedy,"sex,exorcism,secret door","Canada,United States of America",85.0
1055,64328,The Muppets,James Bobin,"Amy Adams,Jason Segel,Emily Blunt,John Krasinski,Zach Galifianakis,Jack Black,Jim Parsons,Mickey Rooney,Neil Patrick Harris,Chris Cooper,Ken Jeong,Alan Arkin,Matt Vogel,David Rudman,Rashida Jones,Selena Gomez,Steve Whitmire,Dave Grohl,Eric Jacobson,Dave Goelz,Justin Tinucci,Sarah Silverman,Eddie Pepitone,Bill Barretta,Peter Linz,Bill Cobbs,Kristen Schaal,Eddie 'Piolin' Sotelo,Raymond Ma,Shu Lan Tuan,Donald Glover,Dahlia Waingort,Jonathan Palmer,Don Yanan,Michael Albala,Julia Marie Franzese,Gunnar Smith,Connor Gallagher,Justin Marco,Cameron Kasal,Aria Noelle Curzon,James Carville,Leslie Feist,Whoopi Goldberg,Judd Hirsch,Rico Rodriguez,David Bobin","When Kermit the Frog and the Muppets learn that their beloved theater is slated for demolition, a sympathetic human, Gary, and his puppet roommate, Walter, swoop in to help the gang put on a show and raise the $10 million they need to save the day.",17.047276,6.5,501,103.0,"Comedy,Family,Music","musical,the muppets,robot,oil tycoon,studio tour,duringcreditsstinger",United States of America,95.0
1056,36647,Blade,Stephen Norrington,"Wesley Snipes,Stephen Dorff,Kris Kristofferson,N'Bushe Wright,Donal Logue,Udo Kier,Arly Jover,Traci Lords,Kevin Patrick Walls,Tim Guinee,Sanaa Lathan,Eric Edwards,Donna Wong,Carmen Thomas,Shannon Lee,Kenny Johnson,Clint Curtis,Judson Scott,Sidney S. Liufau,Keith Leon Williams,Andray Johnson,Stephen R. Peluso,Marcus Aurelius,John Enos III,Eboni 'Chrystal' Adams,Lyle Conway,Freeman White,D.V. DeVincentis,Marcus Salgado,Esau McKnight Jr.,Erl Van Douglas,Matt Schulze,Lennox Brown,Yvette Ocampo,Irena Stepic,Jenya Lano,Levan Uchaneishvili,Richard 'Dr.' Baily,Nikki DiSanto,Ryan Glorioso,Jeff Imada,Elliott James,Stephen Norrington,Gerald Okamura,Frankie Ray,Carrie Seeley,Beth Theriac,Ted King","When Blade's mother was bitten by a vampire during pregnancy, she did not know that she gave her son a special gift while dying: All the good vampire attributes in combination with the best human skills. Blade and his mentor Whistler battle an evil vampire rebel (Deacon Frost) who plans to take over the outdated vampire council, capture Blade and resurrect voracious blood god La Magra.",43.815492,6.5,1905,120.0,"Horror,Action","suicide,hero,vampire,bite,fistfight,supernatural,vampire hunter,superhero,rivalry,tragic hero,good vs evil,one man army,extreme violence,martial arts master,scientist,violence,disarming someone,blade,machine gun,english subtitles in original,hypodermic needle,microscope,secret headquarters,bullet dodging,bullet time,kicked in the groin,x rayed skeleton,mouth guard,escapade,imaginary,deadly,master warrior,supernatural ability,fang vamp",United States of America,82.0
1057,7214,Coach Carter,Thomas Carter,"Samuel L. Jackson,Rob Brown,Robert Ri'chard,Rick Gonzalez,Channing Tatum,Texas Battle,Lacey Beeman,Octavia Spencer,Allison Kyler,Cindy Chiu","Based on a true story, in which Richmond High School head basketball coach Ken Carter made headlines in 1999 for benching his undefeated team due to poor academic results.",23.234651,7.3,496,136.0,Drama,"black people,autoritian education,sport,high school,scholarship,basketball,violence in schools,teacher,teachers and students","Germany,United States of America",89.0
1058,1537,Changing Lanes,Roger Michell,"Ben Affleck,Samuel L. Jackson,Kim Staunton,Toni Collette,Sydney Pollack,Matt Malloy,William Hurt,John Benjamin Hickey,Amanda Peet,Michael Pitt,Myra Lucretia Taylor","A rush-hour fender-bender on New York City's crowded FDR Drive, under most circumstances, wouldn't set off a chain reaction that could decimate two people's lives. But on this day, at this time, a minor collision will turn two complete strangers into vicious adversaries. Their means of destroying each other might be different, but their goals, ultimately, will be the same: Each will systematically try to dismantle the other's life in a reckless effort to reclaim something he has lost.",17.270539,5.9,299,89.0,"Action,Adventure,Crime,Thriller","new york,custody battle,suspense,lawyer",United States of America,86.0
1059,9360,Anaconda,Luis Llosa,"Jennifer Lopez,Ice Cube,Jon Voight,Eric Stoltz,Owen Wilson,Jonathan Hyde,Kari Wuhrer,Vincent Castellanos,Danny Trejo,Frank Welker","A ""National Geographic"" film crew is taken hostage by an insane hunter, who takes them along on his quest to capture the world's largest - and deadliest - snake.",27.684779,4.7,610,89.0,"Adventure,Horror,Thriller","amazon,jungle,anaconda,film crew,killer snake,river boat,amazon river,animal horror","Brazil,Peru,United States of America",81.0
1060,6282,Coyote Ugly,David McNally,"Piper Perabo,Adam Garcia,John Goodman,Izabella Miko,Tyra Banks,Maria Bello,Bridget Moynahan,Greg Collins,Chip Chinery,Michael Bay,Stephanie Hodge,Carla Alapont,Sarah Jane Morris,Kaitlin Olson,Melanie Lynskey,Susan Yeagley,JJ Snyder,Whitney Dylan,Melody Perkins,Johnny Knoxville","Graced with a velvet voice, 21-year-old Violet Sanford heads to New York to pursue her dream of becoming a songwriter only to find her aspirations sidelined by the accolades and notoriety she receives at her ""day"" job as a barmaid at Coyote Ugly. The ""Coyotes"" as they are affectionately called tantalize customers and the media alike with their outrageous antics, making Coyote Ugly the watering hole for guys on the prowl.",26.79781,5.8,575,100.0,Comedy,"bar,musical,beautiful woman",United States of America,84.0
1061,508,Love Actually,Richard Curtis,"Keira Knightley,Heike Makatsch,Emma Thompson,Laura Linney,Hugh Grant,January Jones,Bill Nighy,Gregor Fisher,Colin Firth,Sienna Guillory,Liam Neeson,Kris Marshall,Martin Freeman,Joanna Page,Chiwetel Ejiofor,Andrew Lincoln,Nina Sosanya,Billy Bob Thornton,Alan Rickman,Martine McCutcheon,Thomas Brodie-Sangster,Rodrigo Santoro,Rowan Atkinson,Claudia Schiffer,Ivana Miličević,Elisha Cuthbert,Shannon Elizabeth,Denise Richards,Sheila Allen,Lúcia Moniz,Julia Davis,Edward Hardwicke,Caroline John,Declan Donnelly,Adam Godley,Frances de la Tour,Richard Curtis,Olivia Olson,Laura Rees",Follows seemingly unrelated people as their lives begin to intertwine while they fall in – and out – of love. Affections languish and develop as Christmas draws near.,37.073127,7.0,1869,135.0,"Comedy,Romance,Drama","london england,male nudity,female nudity,love at first sight,usa president,marseille,office,christmas party,marriage proposal,bars and restaurants,press conference,language barrier,prime minister,rock star,tv show,metal detector,war on terror,school performance,multiple storylines","United Kingdom,United States of America",87.0
1062,9487,A Bug's Life,"Andrew Stanton,John Lasseter","Kevin Spacey,Julia Louis-Dreyfus,Hayden Panettiere,Phyllis Diller,Bonnie Hunt,Joe Ranft,Jonathan Harris,Madeline Kahn,Richard Kind,Denis Leary,Dave Foley,David Hyde Pierce,Michael McShane,John Ratzenberger,Brad Garrett,Roddy McDowall","On behalf of ""oppressed bugs everywhere,"" an inventive ant named Flik hires a troupe of warrior bugs to defend his bustling colony from a horde of freeloading grasshoppers led by the evil-minded Hopper.",87.350802,6.8,2303,95.0,"Adventure,Animation,Comedy,Family","winter,fight,ant,invention,collector,ant-hill,kids and family,grass,duringcreditsstinger",United States of America,82.0
1063,768,From Hell,"Albert Hughes,Allen Hughes","Johnny Depp,Heather Graham,Ian Holm,Robbie Coltrane,Ian Richardson,Jason Flemyng,Katrin Cartlidge,Terence Harvey,Susan Lynch,Paul Rhys,Lesley Sharp,Estelle Skornik,Nicholas McGaughey,Annabelle Apsion,Joanna Page,Samantha Spiro,Sophia Myles,Ralph Ineson,John Owens,Mark Dexter,Danny Midwinter,David Schofield,Peter Eyre,Rupert Farley,Ian McNeice,Cliff Parisi",Frederick Abberline is an opium-huffing inspector from Scotland Yard who falls for one of Jack the Ripper's prostitute targets in this Hughes brothers adaption of a graphic novel that posits the Ripper's true identity.,26.134678,6.6,741,122.0,"Horror,Mystery,Thriller","loss of family,drug addiction,jack the ripper","Czech Republic,United Kingdom",85.0
1064,2636,The Specialist,Luis Llosa,"Sylvester Stallone,Sharon Stone,James Woods,Rod Steiger,Eric Roberts,Mario Ernesto Sánchez,Sergio Doré Jr.,Chase Randolph,Jeana Bell,Brittany Paige Bouck,Emilio Estefan,LaGaylia Frazier","May Munro is a woman obsessed with getting revenge on the people who murdered her parents when she was still a girl. She hires Ray Quick, a retired explosives expert to kill her parent's killers. When Ned Trent, embittered ex-partner of Quick's is assigned to protect one of Quick's potential victims, a deadly game of cat and mouse ensues.",16.582709,5.5,313,110.0,"Action,Thriller","explosive,revenge,explosives expert","Peru,United States of America",78.0
1065,10478,Tin Cup,Ron Shelton,"Kevin Costner,Don Johnson,Cheech Marin,George Perez,Rene Russo,Linda Hart,Dennis Burkley,Rex Linn,Lou Myers,Richard Lineback,Mickey Jones,Michael Milhoan",A washed up golf pro working at a driving range tries to qualify for the US Open in order to win the heart of his succesful rival's girlfriend.,10.731574,5.9,150,135.0,"Comedy,Drama,Romance","lover (female),golf,man-woman relation,sport,woman between two men",United States of America,80.0
1066,27983,"Yours, Mine and Ours",Melville Shavelson,"Lucille Ball,Henry Fonda,Van Johnson,Tom Bosley,Louise Troy,Sidney Miller,Morgan Brittany,Tracy Nelson,Tim Matheson","When a widower with 10 children marries a widow with 8, can the 20 of them ever come together as one big happy family?",2.094151,6.2,26,111.0,"Comedy,Drama,Family","nurse,widow,children,parent,sibling",United States of America,52.0
1067,9981,Kicking & Screaming,Jesse Dylan,"Will Ferrell,Robert Duvall,Kate Walsh,Musetta Vander,Josh Hutcherson,Steven Anthony Lawrence,Mike Ditka,Dylan McLaughlin,Jeremy Bergman,Elliott Cho,Erik Walker,Alessandro Ruggiero,Dallas McKinney,Francesco Liotti,Sammy Fine,David Herman,Rachael Harris,Jim Turner,Laura Kightlinger,Timmy Deters","Phil Weston has been unathletic his entire life. In college he failed at every sport that he tried out for. It looks like his 10-year old son, Sam, is following in his footsteps. But with becoming the coach of The Soccers, an already successful soccer team, everything changes.",8.99269,5.6,176,95.0,"Romance,Comedy,Family","father son relationship,generations confilct,sport,amateur soccer,soccer coach",United States of America,89.0
1068,7453,The Hitchhiker's Guide to the Galaxy,Garth Jennings,"Martin Freeman,Zooey Deschanel,Sam Rockwell,Yasiin Bey,John Malkovich,Helen Mirren,Stephen Fry,Anna Chancellor,Bill Bailey,Dominique Jackson,Thomas Lennon,Bill Nighy,Alan Rickman,Steve Pemberton,Albie Woodington,Warwick Davis,Richard Griffiths,Ian McNeice,Mark Gatiss,Reece Shearsmith","Mere seconds before the Earth is to be demolished by an alien construction crew, Arthur Dent is swept off the planet by his friend Ford Prefect, a researcher penning a new edition of ""The Hitchhiker's Guide to the Galaxy.""",51.742065,6.6,1315,109.0,"Adventure,Comedy,Family,Science Fiction","bureaucracy,england,dolphin,android,based on novel,chase,space travel,galaxy,spaceship,alien,stop motion,survival,hitchhiker,robot,alien invasion,everyman,hyperspace,meaning of life,based on radio show,alien attack,bathrobe,destruction of earth,intergalactic travel,islington england,talking robot",United States of America,89.0
1069,15045,Fat Albert,Joel Zwick,"Kenan Thompson,Shedrack Anderson III,Jermaine Williams,Keith Robinson,Alphonso McAuley,Aaron Frazier,Marques Houston,Dania Ramirez,Omarion,Keri Lynn Pratt,Alice Greczyn,Bill Cosby,Kyla Pratt","An obese boy named Fat Albert and his friends Rudy, Mushmouth, Bill, Dumb Donald, Russell, and Weird Harold, pulls into trouble when they ""fall"" out of their TV world into the real world, where Fat Albert tries to help a young girl, Doris, make friends.",7.157635,4.3,69,93.0,"Comedy,Drama,Family",,United States of America,88.0
1070,7737,Resident Evil: Extinction,Russell Mulcahy,"Milla Jovovich,Oded Fehr,Ali Larter,Iain Glen,Mike Epps,Ashanti,Spencer Locke,Matthew Marsden,Linden Ashby,Jason O'Mara,Joe Hursley,James Tumminia,Madeline Carroll,Christopher Egan","Years after the Racoon City catastrophe, survivors travel across the Nevada desert, hoping to make it to Alaska. Alice joins the caravan and their fight against hordes of zombies and the evil Umbrella Corp.",12.06538,6.1,1292,94.0,"Horror,Action,Science Fiction","clone,mutant,post-apocalyptic,dystopia,conspiracy,evil corporation,zombie,based on video game","Australia,France,Germany,United Kingdom,United States of America",91.0
